lon,lat,vs30,z1pt0,z2pt5,vs30measured,backarc
118.96,0.72,600,57.5038289642151,0,0,0
118.96,0.74,600,57.5038289642151,0,0,0
118.96,0.76,600,57.5038289642151,0,0,0
118.96,0.78,600,57.5038289642151,0,0,0
118.96,0.8,600,57.5038289642151,0,0,0
118.96,0.82,600,57.5038289642151,0,0,0
118.96,0.84,600,57.5038289642151,0,0,0
118.96,0.86,600,57.5038289642151,0,0,0
118.96,0.88,600,57.5038289642151,0,0,0
118.96,0.9,600,57.5038289642151,0,0,0
118.96,0.92,600,57.5038289642151,0,0,0
118.96,0.94,374.791595458984,247.166597809059,0,0,0
118.96,0.96,411.731109619141,201.281049906248,0,0,0
118.96,0.98,488.667755126953,120.226026682646,0,0,0
118.96,1,552.962890625,77.7129753031229,0,0,0
118.96,1.02,487.0498046875,121.579294767054,0,0,0
118.96,1.04,499.207702636719,111.78332969471,0,0,0
118.96,1.06,600,57.5038289642151,0,0,0
118.96,1.08,600,57.5038289642151,0,0,0
118.96,1.1,600,57.5038289642151,0,0,0
118.96,1.12,600,57.5038289642151,0,0,0
118.96,1.14,600,57.5038289642151,0,0,0
118.96,1.16,600,57.5038289642151,0,0,0
118.96,1.18,600,57.5038289642151,0,0,0
118.96,1.2,600,57.5038289642151,0,0,0
118.98,-2.5,600,57.5038289642151,0,0,0
118.98,-2.48,600,57.5038289642151,0,0,0
118.98,-2.46,600,57.5038289642151,0,0,0
118.98,-2.44,600,57.5038289642151,0,0,0
118.98,-2.42,600,57.5038289642151,0,0,0
118.98,-2.4,600,57.5038289642151,0,0,0
118.98,-2.38,600,57.5038289642151,0,0,0
118.98,-2.36,600,57.5038289642151,0,0,0
118.98,-2.34,600,57.5038289642151,0,0,0
118.98,-2.32,600,57.5038289642151,0,0,0
118.98,-2.3,600,57.5038289642151,0,0,0
118.98,-2.28,600,57.5038289642151,0,0,0
118.98,-2.26,600,57.5038289642151,0,0,0
118.98,-2.24,600,57.5038289642151,0,0,0
118.98,-2.22,600,57.5038289642151,0,0,0
118.98,-2.2,600,57.5038289642151,0,0,0
118.98,-2.18,600,57.5038289642151,0,0,0
118.98,-2.16,600,57.5038289642151,0,0,0
118.98,-2.14,600,57.5038289642151,0,0,0
118.98,-2.12,600,57.5038289642151,0,0,0
118.98,-2.1,600,57.5038289642151,0,0,0
118.98,-2.08,600,57.5038289642151,0,0,0
118.98,-2.06,600,57.5038289642151,0,0,0
118.98,-2.04,600,57.5038289642151,0,0,0
118.98,-2.02,600,57.5038289642151,0,0,0
118.98,-2,600,57.5038289642151,0,0,0
118.98,-1.98,600,57.5038289642151,0,0,0
118.98,-1.96,600,57.5038289642151,0,0,0
118.98,-1.94,600,57.5038289642151,0,0,0
118.98,-1.92,600,57.5038289642151,0,0,0
118.98,-1.9,600,57.5038289642151,0,0,0
118.98,-1.88,600,57.5038289642151,0,0,0
118.98,-1.86,600,57.5038289642151,0,0,0
118.98,-1.84,600,57.5038289642151,0,0,0
118.98,-1.82,600,57.5038289642151,0,0,0
118.98,-1.8,600,57.5038289642151,0,0,0
118.98,-1.78,600,57.5038289642151,0,0,0
118.98,-1.76,600,57.5038289642151,0,0,0
118.98,-1.74,600,57.5038289642151,0,0,0
118.98,-1.72,600,57.5038289642151,0,0,0
118.98,-1.7,600,57.5038289642151,0,0,0
118.98,-1.68,600,57.5038289642151,0,0,0
118.98,-1.66,600,57.5038289642151,0,0,0
118.98,-1.64,600,57.5038289642151,0,0,0
118.98,-1.62,600,57.5038289642151,0,0,0
118.98,-1.6,600,57.5038289642151,0,0,0
118.98,-1.58,600,57.5038289642151,0,0,0
118.98,-1.56,600,57.5038289642151,0,0,0
118.98,-1.54,600,57.5038289642151,0,0,0
118.98,-1.52,600,57.5038289642151,0,0,0
118.98,-1.5,600,57.5038289642151,0,0,0
118.98,-1.48,600,57.5038289642151,0,0,0
118.98,-1.46,600,57.5038289642151,0,0,0
118.98,-1.44,600,57.5038289642151,0,0,0
118.98,-1.42,600,57.5038289642151,0,0,0
118.98,-1.4,600,57.5038289642151,0,0,0
118.98,-1.38,600,57.5038289642151,0,0,0
118.98,-1.36,600,57.5038289642151,0,0,0
118.98,-1.34,600,57.5038289642151,0,0,0
118.98,-1.32,600,57.5038289642151,0,0,0
118.98,-1.3,600,57.5038289642151,0,0,0
118.98,-1.28,600,57.5038289642151,0,0,0
118.98,-1.26,600,57.5038289642151,0,0,0
118.98,-1.24,600,57.5038289642151,0,0,0
118.98,-1.22,600,57.5038289642151,0,0,0
118.98,-1.2,600,57.5038289642151,0,0,0
118.98,-1.18,600,57.5038289642151,0,0,0
118.98,-1.16,600,57.5038289642151,0,0,0
118.98,-1.14,600,57.5038289642151,0,0,0
118.98,-1.12,600,57.5038289642151,0,0,0
118.98,-1.1,600,57.5038289642151,0,0,0
118.98,-1.08,600,57.5038289642151,0,0,0
118.98,-1.06,600,57.5038289642151,0,0,0
118.98,-1.04,600,57.5038289642151,0,0,0
118.98,-1.02,600,57.5038289642151,0,0,0
118.98,-1,600,57.5038289642151,0,0,0
118.98,-0.98,600,57.5038289642151,0,0,0
118.98,-0.96,600,57.5038289642151,0,0,0
118.98,-0.94,600,57.5038289642151,0,0,0
118.98,-0.92,600,57.5038289642151,0,0,0
118.98,-0.9,600,57.5038289642151,0,0,0
118.98,-0.88,600,57.5038289642151,0,0,0
118.98,-0.86,600,57.5038289642151,0,0,0
118.98,-0.84,600,57.5038289642151,0,0,0
118.98,-0.82,600,57.5038289642151,0,0,0
118.98,-0.8,600,57.5038289642151,0,0,0
118.98,-0.78,600,57.5038289642151,0,0,0
118.98,-0.76,600,57.5038289642151,0,0,0
118.98,-0.74,600,57.5038289642151,0,0,0
118.98,-0.72,600,57.5038289642151,0,0,0
118.98,-0.7,600,57.5038289642151,0,0,0
118.98,-0.68,600,57.5038289642151,0,0,0
118.98,-0.66,600,57.5038289642151,0,0,0
118.98,-0.64,600,57.5038289642151,0,0,0
118.98,-0.62,600,57.5038289642151,0,0,0
118.98,-0.6,600,57.5038289642151,0,0,0
118.98,-0.58,600,57.5038289642151,0,0,0
118.98,-0.56,600,57.5038289642151,0,0,0
118.98,-0.54,600,57.5038289642151,0,0,0
118.98,-0.52,600,57.5038289642151,0,0,0
118.98,-0.5,600,57.5038289642151,0,0,0
118.98,-0.48,600,57.5038289642151,0,0,0
118.98,-0.46,600,57.5038289642151,0,0,0
118.98,-0.44,600,57.5038289642151,0,0,0
118.98,-0.42,600,57.5038289642151,0,0,0
118.98,-0.4,600,57.5038289642151,0,0,0
118.98,-0.38,600,57.5038289642151,0,0,0
118.98,-0.36,600,57.5038289642151,0,0,0
118.98,-0.34,600,57.5038289642151,0,0,0
118.98,-0.32,600,57.5038289642151,0,0,0
118.98,-0.3,600,57.5038289642151,0,0,0
118.98,-0.28,600,57.5038289642151,0,0,0
118.98,-0.26,600,57.5038289642151,0,0,0
118.98,-0.24,600,57.5038289642151,0,0,0
118.98,-0.22,600,57.5038289642151,0,0,0
118.98,-0.2,600,57.5038289642151,0,0,0
118.98,-0.18,600,57.5038289642151,0,0,0
118.98,-0.16,600,57.5038289642151,0,0,0
118.98,-0.14,600,57.5038289642151,0,0,0
118.98,-0.12,600,57.5038289642151,0,0,0
118.98,-0.1,600,57.5038289642151,0,0,0
118.98,-0.0800000000000001,600,57.5038289642151,0,0,0
118.98,-0.0600000000000001,600,57.5038289642151,0,0,0
118.98,-0.04,600,57.5038289642151,0,0,0
118.98,-0.02,600,57.5038289642151,0,0,0
118.98,0,600,57.5038289642151,0,0,0
118.98,0.02,600,57.5038289642151,0,0,0
118.98,0.04,600,57.5038289642151,0,0,0
118.98,0.0600000000000001,600,57.5038289642151,0,0,0
118.98,0.0800000000000001,600,57.5038289642151,0,0,0
118.98,0.1,600,57.5038289642151,0,0,0
118.98,0.12,600,57.5038289642151,0,0,0
118.98,0.14,600,57.5038289642151,0,0,0
118.98,0.16,600,57.5038289642151,0,0,0
118.98,0.18,600,57.5038289642151,0,0,0
118.98,0.2,600,57.5038289642151,0,0,0
118.98,0.22,600,57.5038289642151,0,0,0
118.98,0.24,600,57.5038289642151,0,0,0
118.98,0.26,600,57.5038289642151,0,0,0
118.98,0.28,600,57.5038289642151,0,0,0
118.98,0.3,600,57.5038289642151,0,0,0
118.98,0.32,600,57.5038289642151,0,0,0
118.98,0.34,600,57.5038289642151,0,0,0
118.98,0.36,600,57.5038289642151,0,0,0
118.98,0.38,600,57.5038289642151,0,0,0
118.98,0.4,600,57.5038289642151,0,0,0
118.98,0.42,600,57.5038289642151,0,0,0
118.98,0.44,600,57.5038289642151,0,0,0
118.98,0.46,600,57.5038289642151,0,0,0
118.98,0.48,600,57.5038289642151,0,0,0
118.98,0.5,600,57.5038289642151,0,0,0
118.98,0.52,600,57.5038289642151,0,0,0
118.98,0.54,600,57.5038289642151,0,0,0
118.98,0.56,600,57.5038289642151,0,0,0
118.98,0.58,600,57.5038289642151,0,0,0
118.98,0.6,600,57.5038289642151,0,0,0
118.98,0.62,600,57.5038289642151,0,0,0
118.98,0.64,600,57.5038289642151,0,0,0
118.98,0.66,600,57.5038289642151,0,0,0
118.98,0.68,600,57.5038289642151,0,0,0
118.98,0.7,600,57.5038289642151,0,0,0
118.98,0.72,600,57.5038289642151,0,0,0
118.98,0.74,600,57.5038289642151,0,0,0
118.98,0.76,600,57.5038289642151,0,0,0
118.98,0.78,600,57.5038289642151,0,0,0
118.98,0.8,600,57.5038289642151,0,0,0
118.98,0.82,600,57.5038289642151,0,0,0
118.98,0.84,600,57.5038289642151,0,0,0
118.98,0.86,600,57.5038289642151,0,0,0
118.98,0.88,600,57.5038289642151,0,0,0
118.98,0.9,600,57.5038289642151,0,0,0
118.98,0.92,600,57.5038289642151,0,0,0
118.98,0.94,600,57.5038289642151,0,0,0
118.98,0.96,200.217193603516,336.544577197894,0,0,0
118.98,0.98,378.030975341797,243.234056577843,0,0,0
118.98,1,359.396636962891,265.126018140206,0,0,0
118.98,1.02,334.951354980469,289.958199819168,0,0,0
118.98,1.04,600,57.5038289642151,0,0,0
118.98,1.06,600,57.5038289642151,0,0,0
118.98,1.08,600,57.5038289642151,0,0,0
118.98,1.1,600,57.5038289642151,0,0,0
118.98,1.12,600,57.5038289642151,0,0,0
118.98,1.14,600,57.5038289642151,0,0,0
118.98,1.16,600,57.5038289642151,0,0,0
118.98,1.18,600,57.5038289642151,0,0,0
118.98,1.2,600,57.5038289642151,0,0,0
119,-2.5,600,57.5038289642151,0,0,0
119,-2.48,600,57.5038289642151,0,0,0
119,-2.46,600,57.5038289642151,0,0,0
119,-2.44,600,57.5038289642151,0,0,0
119,-2.42,600,57.5038289642151,0,0,0
119,-2.4,600,57.5038289642151,0,0,0
119,-2.38,600,57.5038289642151,0,0,0
119,-2.36,600,57.5038289642151,0,0,0
119,-2.34,600,57.5038289642151,0,0,0
119,-2.32,600,57.5038289642151,0,0,0
119,-2.3,600,57.5038289642151,0,0,0
119,-2.28,600,57.5038289642151,0,0,0
119,-2.26,600,57.5038289642151,0,0,0
119,-2.24,600,57.5038289642151,0,0,0
119,-2.22,600,57.5038289642151,0,0,0
119,-2.2,600,57.5038289642151,0,0,0
119,-2.18,600,57.5038289642151,0,0,0
119,-2.16,600,57.5038289642151,0,0,0
119,-2.14,600,57.5038289642151,0,0,0
119,-2.12,600,57.5038289642151,0,0,0
119,-2.1,600,57.5038289642151,0,0,0
119,-2.08,600,57.5038289642151,0,0,0
119,-2.06,600,57.5038289642151,0,0,0
119,-2.04,600,57.5038289642151,0,0,0
119,-2.02,600,57.5038289642151,0,0,0
119,-2,600,57.5038289642151,0,0,0
119,-1.98,600,57.5038289642151,0,0,0
119,-1.96,600,57.5038289642151,0,0,0
119,-1.94,600,57.5038289642151,0,0,0
119,-1.92,600,57.5038289642151,0,0,0
119,-1.9,600,57.5038289642151,0,0,0
119,-1.88,600,57.5038289642151,0,0,0
119,-1.86,600,57.5038289642151,0,0,0
119,-1.84,600,57.5038289642151,0,0,0
119,-1.82,600,57.5038289642151,0,0,0
119,-1.8,600,57.5038289642151,0,0,0
119,-1.78,600,57.5038289642151,0,0,0
119,-1.76,600,57.5038289642151,0,0,0
119,-1.74,600,57.5038289642151,0,0,0
119,-1.72,600,57.5038289642151,0,0,0
119,-1.7,600,57.5038289642151,0,0,0
119,-1.68,600,57.5038289642151,0,0,0
119,-1.66,600,57.5038289642151,0,0,0
119,-1.64,600,57.5038289642151,0,0,0
119,-1.62,600,57.5038289642151,0,0,0
119,-1.6,600,57.5038289642151,0,0,0
119,-1.58,600,57.5038289642151,0,0,0
119,-1.56,600,57.5038289642151,0,0,0
119,-1.54,600,57.5038289642151,0,0,0
119,-1.52,600,57.5038289642151,0,0,0
119,-1.5,600,57.5038289642151,0,0,0
119,-1.48,600,57.5038289642151,0,0,0
119,-1.46,600,57.5038289642151,0,0,0
119,-1.44,600,57.5038289642151,0,0,0
119,-1.42,600,57.5038289642151,0,0,0
119,-1.4,600,57.5038289642151,0,0,0
119,-1.38,600,57.5038289642151,0,0,0
119,-1.36,600,57.5038289642151,0,0,0
119,-1.34,600,57.5038289642151,0,0,0
119,-1.32,600,57.5038289642151,0,0,0
119,-1.3,600,57.5038289642151,0,0,0
119,-1.28,600,57.5038289642151,0,0,0
119,-1.26,600,57.5038289642151,0,0,0
119,-1.24,600,57.5038289642151,0,0,0
119,-1.22,600,57.5038289642151,0,0,0
119,-1.2,600,57.5038289642151,0,0,0
119,-1.18,600,57.5038289642151,0,0,0
119,-1.16,600,57.5038289642151,0,0,0
119,-1.14,600,57.5038289642151,0,0,0
119,-1.12,600,57.5038289642151,0,0,0
119,-1.1,600,57.5038289642151,0,0,0
119,-1.08,600,57.5038289642151,0,0,0
119,-1.06,600,57.5038289642151,0,0,0
119,-1.04,600,57.5038289642151,0,0,0
119,-1.02,600,57.5038289642151,0,0,0
119,-1,600,57.5038289642151,0,0,0
119,-0.98,600,57.5038289642151,0,0,0
119,-0.96,600,57.5038289642151,0,0,0
119,-0.94,600,57.5038289642151,0,0,0
119,-0.92,600,57.5038289642151,0,0,0
119,-0.9,600,57.5038289642151,0,0,0
119,-0.88,600,57.5038289642151,0,0,0
119,-0.86,600,57.5038289642151,0,0,0
119,-0.84,600,57.5038289642151,0,0,0
119,-0.82,600,57.5038289642151,0,0,0
119,-0.8,600,57.5038289642151,0,0,0
119,-0.78,600,57.5038289642151,0,0,0
119,-0.76,600,57.5038289642151,0,0,0
119,-0.74,600,57.5038289642151,0,0,0
119,-0.72,600,57.5038289642151,0,0,0
119,-0.7,600,57.5038289642151,0,0,0
119,-0.68,600,57.5038289642151,0,0,0
119,-0.66,600,57.5038289642151,0,0,0
119,-0.64,600,57.5038289642151,0,0,0
119,-0.62,600,57.5038289642151,0,0,0
119,-0.6,600,57.5038289642151,0,0,0
119,-0.58,600,57.5038289642151,0,0,0
119,-0.56,600,57.5038289642151,0,0,0
119,-0.54,600,57.5038289642151,0,0,0
119,-0.52,600,57.5038289642151,0,0,0
119,-0.5,600,57.5038289642151,0,0,0
119,-0.48,600,57.5038289642151,0,0,0
119,-0.46,600,57.5038289642151,0,0,0
119,-0.44,600,57.5038289642151,0,0,0
119,-0.42,600,57.5038289642151,0,0,0
119,-0.4,600,57.5038289642151,0,0,0
119,-0.38,600,57.5038289642151,0,0,0
119,-0.36,600,57.5038289642151,0,0,0
119,-0.34,600,57.5038289642151,0,0,0
119,-0.32,600,57.5038289642151,0,0,0
119,-0.3,600,57.5038289642151,0,0,0
119,-0.28,600,57.5038289642151,0,0,0
119,-0.26,600,57.5038289642151,0,0,0
119,-0.24,600,57.5038289642151,0,0,0
119,-0.22,600,57.5038289642151,0,0,0
119,-0.2,600,57.5038289642151,0,0,0
119,-0.18,600,57.5038289642151,0,0,0
119,-0.16,600,57.5038289642151,0,0,0
119,-0.14,600,57.5038289642151,0,0,0
119,-0.12,600,57.5038289642151,0,0,0
119,-0.1,600,57.5038289642151,0,0,0
119,-0.0800000000000001,600,57.5038289642151,0,0,0
119,-0.0600000000000001,600,57.5038289642151,0,0,0
119,-0.04,600,57.5038289642151,0,0,0
119,-0.02,600,57.5038289642151,0,0,0
119,0,600,57.5038289642151,0,0,0
119,0.02,600,57.5038289642151,0,0,0
119,0.04,600,57.5038289642151,0,0,0
119,0.0600000000000001,600,57.5038289642151,0,0,0
119,0.0800000000000001,600,57.5038289642151,0,0,0
119,0.1,600,57.5038289642151,0,0,0
119,0.12,600,57.5038289642151,0,0,0
119,0.14,600,57.5038289642151,0,0,0
119,0.16,600,57.5038289642151,0,0,0
119,0.18,600,57.5038289642151,0,0,0
119,0.2,600,57.5038289642151,0,0,0
119,0.22,600,57.5038289642151,0,0,0
119,0.24,600,57.5038289642151,0,0,0
119,0.26,600,57.5038289642151,0,0,0
119,0.28,600,57.5038289642151,0,0,0
119,0.3,600,57.5038289642151,0,0,0
119,0.32,600,57.5038289642151,0,0,0
119,0.34,600,57.5038289642151,0,0,0
119,0.36,600,57.5038289642151,0,0,0
119,0.38,600,57.5038289642151,0,0,0
119,0.4,600,57.5038289642151,0,0,0
119,0.42,600,57.5038289642151,0,0,0
119,0.44,600,57.5038289642151,0,0,0
119,0.46,600,57.5038289642151,0,0,0
119,0.48,600,57.5038289642151,0,0,0
119,0.5,600,57.5038289642151,0,0,0
119,0.52,600,57.5038289642151,0,0,0
119,0.54,600,57.5038289642151,0,0,0
119,0.56,600,57.5038289642151,0,0,0
119,0.58,600,57.5038289642151,0,0,0
119,0.6,600,57.5038289642151,0,0,0
119,0.62,600,57.5038289642151,0,0,0
119,0.64,600,57.5038289642151,0,0,0
119,0.66,600,57.5038289642151,0,0,0
119,0.68,600,57.5038289642151,0,0,0
119,0.7,600,57.5038289642151,0,0,0
119,0.72,600,57.5038289642151,0,0,0
119,0.74,600,57.5038289642151,0,0,0
119,0.76,600,57.5038289642151,0,0,0
119,0.78,600,57.5038289642151,0,0,0
119,0.8,600,57.5038289642151,0,0,0
119,0.82,600,57.5038289642151,0,0,0
119,0.84,600,57.5038289642151,0,0,0
119,0.86,600,57.5038289642151,0,0,0
119,0.88,600,57.5038289642151,0,0,0
119,0.9,600,57.5038289642151,0,0,0
119,0.92,600,57.5038289642151,0,0,0
119,0.94,600,57.5038289642151,0,0,0
119,0.96,600,57.5038289642151,0,0,0
119,0.98,600,57.5038289642151,0,0,0
119,1,600,57.5038289642151,0,0,0
119,1.02,600,57.5038289642151,0,0,0
119,1.04,600,57.5038289642151,0,0,0
119,1.06,600,57.5038289642151,0,0,0
119,1.08,600,57.5038289642151,0,0,0
119,1.1,600,57.5038289642151,0,0,0
119,1.12,600,57.5038289642151,0,0,0
119,1.14,600,57.5038289642151,0,0,0
119,1.16,600,57.5038289642151,0,0,0
119,1.18,600,57.5038289642151,0,0,0
119,1.2,600,57.5038289642151,0,0,0
119.02,-2.5,600,57.5038289642151,0,0,0
119.02,-2.48,600,57.5038289642151,0,0,0
119.02,-2.46,600,57.5038289642151,0,0,0
119.02,-2.44,600,57.5038289642151,0,0,0
119.02,-2.42,600,57.5038289642151,0,0,0
119.02,-2.4,600,57.5038289642151,0,0,0
119.02,-2.38,600,57.5038289642151,0,0,0
119.02,-2.36,600,57.5038289642151,0,0,0
119.02,-2.34,600,57.5038289642151,0,0,0
119.02,-2.32,600,57.5038289642151,0,0,0
119.02,-2.3,600,57.5038289642151,0,0,0
119.02,-2.28,600,57.5038289642151,0,0,0
119.02,-2.26,600,57.5038289642151,0,0,0
119.02,-2.24,600,57.5038289642151,0,0,0
119.02,-2.22,600,57.5038289642151,0,0,0
119.02,-2.2,600,57.5038289642151,0,0,0
119.02,-2.18,600,57.5038289642151,0,0,0
119.02,-2.16,600,57.5038289642151,0,0,0
119.02,-2.14,600,57.5038289642151,0,0,0
119.02,-2.12,600,57.5038289642151,0,0,0
119.02,-2.1,600,57.5038289642151,0,0,0
119.02,-2.08,600,57.5038289642151,0,0,0
119.02,-2.06,600,57.5038289642151,0,0,0
119.02,-2.04,600,57.5038289642151,0,0,0
119.02,-2.02,600,57.5038289642151,0,0,0
119.02,-2,600,57.5038289642151,0,0,0
119.02,-1.98,600,57.5038289642151,0,0,0
119.02,-1.96,600,57.5038289642151,0,0,0
119.02,-1.94,600,57.5038289642151,0,0,0
119.02,-1.92,600,57.5038289642151,0,0,0
119.02,-1.9,600,57.5038289642151,0,0,0
119.02,-1.88,600,57.5038289642151,0,0,0
119.02,-1.86,600,57.5038289642151,0,0,0
119.02,-1.84,600,57.5038289642151,0,0,0
119.02,-1.82,600,57.5038289642151,0,0,0
119.02,-1.8,600,57.5038289642151,0,0,0
119.02,-1.78,600,57.5038289642151,0,0,0
119.02,-1.76,600,57.5038289642151,0,0,0
119.02,-1.74,600,57.5038289642151,0,0,0
119.02,-1.72,600,57.5038289642151,0,0,0
119.02,-1.7,600,57.5038289642151,0,0,0
119.02,-1.68,600,57.5038289642151,0,0,0
119.02,-1.66,600,57.5038289642151,0,0,0
119.02,-1.64,600,57.5038289642151,0,0,0
119.02,-1.62,600,57.5038289642151,0,0,0
119.02,-1.6,600,57.5038289642151,0,0,0
119.02,-1.58,600,57.5038289642151,0,0,0
119.02,-1.56,600,57.5038289642151,0,0,0
119.02,-1.54,600,57.5038289642151,0,0,0
119.02,-1.52,600,57.5038289642151,0,0,0
119.02,-1.5,600,57.5038289642151,0,0,0
119.02,-1.48,600,57.5038289642151,0,0,0
119.02,-1.46,600,57.5038289642151,0,0,0
119.02,-1.44,600,57.5038289642151,0,0,0
119.02,-1.42,600,57.5038289642151,0,0,0
119.02,-1.4,600,57.5038289642151,0,0,0
119.02,-1.38,600,57.5038289642151,0,0,0
119.02,-1.36,600,57.5038289642151,0,0,0
119.02,-1.34,600,57.5038289642151,0,0,0
119.02,-1.32,600,57.5038289642151,0,0,0
119.02,-1.3,600,57.5038289642151,0,0,0
119.02,-1.28,600,57.5038289642151,0,0,0
119.02,-1.26,600,57.5038289642151,0,0,0
119.02,-1.24,600,57.5038289642151,0,0,0
119.02,-1.22,600,57.5038289642151,0,0,0
119.02,-1.2,600,57.5038289642151,0,0,0
119.02,-1.18,600,57.5038289642151,0,0,0
119.02,-1.16,600,57.5038289642151,0,0,0
119.02,-1.14,600,57.5038289642151,0,0,0
119.02,-1.12,600,57.5038289642151,0,0,0
119.02,-1.1,600,57.5038289642151,0,0,0
119.02,-1.08,600,57.5038289642151,0,0,0
119.02,-1.06,600,57.5038289642151,0,0,0
119.02,-1.04,600,57.5038289642151,0,0,0
119.02,-1.02,600,57.5038289642151,0,0,0
119.02,-1,600,57.5038289642151,0,0,0
119.02,-0.98,600,57.5038289642151,0,0,0
119.02,-0.96,600,57.5038289642151,0,0,0
119.02,-0.94,600,57.5038289642151,0,0,0
119.02,-0.92,600,57.5038289642151,0,0,0
119.02,-0.9,600,57.5038289642151,0,0,0
119.02,-0.88,600,57.5038289642151,0,0,0
119.02,-0.86,600,57.5038289642151,0,0,0
119.02,-0.84,600,57.5038289642151,0,0,0
119.02,-0.82,600,57.5038289642151,0,0,0
119.02,-0.8,600,57.5038289642151,0,0,0
119.02,-0.78,600,57.5038289642151,0,0,0
119.02,-0.76,600,57.5038289642151,0,0,0
119.02,-0.74,600,57.5038289642151,0,0,0
119.02,-0.72,600,57.5038289642151,0,0,0
119.02,-0.7,600,57.5038289642151,0,0,0
119.02,-0.68,600,57.5038289642151,0,0,0
119.02,-0.66,600,57.5038289642151,0,0,0
119.02,-0.64,600,57.5038289642151,0,0,0
119.02,-0.62,600,57.5038289642151,0,0,0
119.02,-0.6,600,57.5038289642151,0,0,0
119.02,-0.58,600,57.5038289642151,0,0,0
119.02,-0.56,600,57.5038289642151,0,0,0
119.02,-0.54,600,57.5038289642151,0,0,0
119.02,-0.52,600,57.5038289642151,0,0,0
119.02,-0.5,600,57.5038289642151,0,0,0
119.02,-0.48,600,57.5038289642151,0,0,0
119.02,-0.46,600,57.5038289642151,0,0,0
119.02,-0.44,600,57.5038289642151,0,0,0
119.02,-0.42,600,57.5038289642151,0,0,0
119.02,-0.4,600,57.5038289642151,0,0,0
119.02,-0.38,600,57.5038289642151,0,0,0
119.02,-0.36,600,57.5038289642151,0,0,0
119.02,-0.34,600,57.5038289642151,0,0,0
119.02,-0.32,600,57.5038289642151,0,0,0
119.02,-0.3,600,57.5038289642151,0,0,0
119.02,-0.28,600,57.5038289642151,0,0,0
119.02,-0.26,600,57.5038289642151,0,0,0
119.02,-0.24,600,57.5038289642151,0,0,0
119.02,-0.22,600,57.5038289642151,0,0,0
119.02,-0.2,600,57.5038289642151,0,0,0
119.02,-0.18,600,57.5038289642151,0,0,0
119.02,-0.16,600,57.5038289642151,0,0,0
119.02,-0.14,600,57.5038289642151,0,0,0
119.02,-0.12,600,57.5038289642151,0,0,0
119.02,-0.1,600,57.5038289642151,0,0,0
119.02,-0.0800000000000001,600,57.5038289642151,0,0,0
119.02,-0.0600000000000001,600,57.5038289642151,0,0,0
119.02,-0.04,600,57.5038289642151,0,0,0
119.02,-0.02,600,57.5038289642151,0,0,0
119.02,0,600,57.5038289642151,0,0,0
119.02,0.02,600,57.5038289642151,0,0,0
119.02,0.04,600,57.5038289642151,0,0,0
119.02,0.0600000000000001,600,57.5038289642151,0,0,0
119.02,0.0800000000000001,600,57.5038289642151,0,0,0
119.02,0.1,600,57.5038289642151,0,0,0
119.02,0.12,600,57.5038289642151,0,0,0
119.02,0.14,600,57.5038289642151,0,0,0
119.02,0.16,600,57.5038289642151,0,0,0
119.02,0.18,600,57.5038289642151,0,0,0
119.02,0.2,600,57.5038289642151,0,0,0
119.02,0.22,600,57.5038289642151,0,0,0
119.02,0.24,600,57.5038289642151,0,0,0
119.02,0.26,600,57.5038289642151,0,0,0
119.02,0.28,600,57.5038289642151,0,0,0
119.02,0.3,600,57.5038289642151,0,0,0
119.02,0.32,600,57.5038289642151,0,0,0
119.02,0.34,600,57.5038289642151,0,0,0
119.02,0.36,600,57.5038289642151,0,0,0
119.02,0.38,600,57.5038289642151,0,0,0
119.02,0.4,600,57.5038289642151,0,0,0
119.02,0.42,600,57.5038289642151,0,0,0
119.02,0.44,600,57.5038289642151,0,0,0
119.02,0.46,600,57.5038289642151,0,0,0
119.02,0.48,600,57.5038289642151,0,0,0
119.02,0.5,600,57.5038289642151,0,0,0
119.02,0.52,600,57.5038289642151,0,0,0
119.02,0.54,600,57.5038289642151,0,0,0
119.02,0.56,600,57.5038289642151,0,0,0
119.02,0.58,600,57.5038289642151,0,0,0
119.02,0.6,600,57.5038289642151,0,0,0
119.02,0.62,600,57.5038289642151,0,0,0
119.02,0.64,600,57.5038289642151,0,0,0
119.02,0.66,600,57.5038289642151,0,0,0
119.02,0.68,600,57.5038289642151,0,0,0
119.02,0.7,600,57.5038289642151,0,0,0
119.02,0.72,600,57.5038289642151,0,0,0
119.02,0.74,600,57.5038289642151,0,0,0
119.02,0.76,600,57.5038289642151,0,0,0
119.02,0.78,600,57.5038289642151,0,0,0
119.02,0.8,600,57.5038289642151,0,0,0
119.02,0.82,600,57.5038289642151,0,0,0
119.02,0.84,600,57.5038289642151,0,0,0
119.02,0.86,600,57.5038289642151,0,0,0
119.02,0.88,600,57.5038289642151,0,0,0
119.02,0.9,600,57.5038289642151,0,0,0
119.02,0.92,600,57.5038289642151,0,0,0
119.02,0.94,600,57.5038289642151,0,0,0
119.02,0.96,600,57.5038289642151,0,0,0
119.02,0.98,600,57.5038289642151,0,0,0
119.02,1,600,57.5038289642151,0,0,0
119.02,1.02,600,57.5038289642151,0,0,0
119.02,1.04,600,57.5038289642151,0,0,0
119.02,1.06,600,57.5038289642151,0,0,0
119.02,1.08,600,57.5038289642151,0,0,0
119.02,1.1,600,57.5038289642151,0,0,0
